,feature name,rank
3282,RRI_Y,2211
3283,SER_A,2211
3264,RRI_C,2211
3263,RRI_A,2211
3260,DDR_W,2211
3253,DDR_L,2211
3214,CKSAAP_YP.gap3,2211
3215,CKSAAP_YR.gap3,2211
3216,CKSAAP_YS.gap3,2211
3217,CKSAAP_YT.gap3,2211
3218,CKSAAP_YV.gap3,2211
3219,CKSAAP_YY.gap3,2211
3222,PAAC_Xc1.N,2211
3223,PAAC_Xc1.D,2211
3212,CKSAAP_YL.gap3,2211
3224,PAAC_Xc1.C,2211
3232,PAAC_Xc1.M,2211
3233,PAAC_Xc1.F,2211
3236,PAAC_Xc1.T,2211
3237,PAAC_Xc1.W,2211
3247,DDR_C,2211
3248,DDR_Q,2211
3250,DDR_G,2211
3252,DDR_I,2211
3231,PAAC_Xc1.K,2211
3167,CKSAAP_TA.gap3,2211
3165,CKSAAP_SW.gap3,2211
3164,CKSAAP_SV.gap3,2211
3103,CKSAAP_PI.gap3,2211
3104,CKSAAP_PK.gap3,2211
3105,CKSAAP_PL.gap3,2211
3106,CKSAAP_PN.gap3,2211
3107,CKSAAP_PP.gap3,2211
3108,CKSAAP_PQ.gap3,2211
3109,CKSAAP_PR.gap3,2211
3110,CKSAAP_PS.gap3,2211
3111,CKSAAP_PT.gap3,2211
3112,CKSAAP_PV.gap3,2211
3113,CKSAAP_PY.gap3,2211
3114,CKSAAP_QA.gap3,2211
3115,CKSAAP_QE.gap3,2211
3116,CKSAAP_QF.gap3,2211
3117,CKSAAP_QG.gap3,2211
3118,CKSAAP_QI.gap3,2211
3119,CKSAAP_QK.gap3,2211
3102,CKSAAP_PH.gap3,2211
3101,CKSAAP_PG.gap3,2211
3100,CKSAAP_PF.gap3,2211
3099,CKSAAP_PE.gap3,2211
3080,CKSAAP_NC.gap3,2211
3081,CKSAAP_ND.gap3,2211
3082,CKSAAP_NE.gap3,2211
3083,CKSAAP_NF.gap3,2211
3084,CKSAAP_NG.gap3,2211
3085,CKSAAP_NI.gap3,2211
3086,CKSAAP_NK.gap3,2211
3087,CKSAAP_NL.gap3,2211
3120,CKSAAP_QL.gap3,2211
3088,CKSAAP_NN.gap3,2211
3090,CKSAAP_NQ.gap3,2211
3091,CKSAAP_NR.gap3,2211
3092,CKSAAP_NS.gap3,2211
3094,CKSAAP_NV.gap3,2211
3095,CKSAAP_NY.gap3,2211
3096,CKSAAP_PA.gap3,2211
3097,CKSAAP_PC.gap3,2211
3098,CKSAAP_PD.gap3,2211
3089,CKSAAP_NP.gap3,2211
3121,CKSAAP_QN.gap3,2211
3122,CKSAAP_QP.gap3,2211
3123,CKSAAP_QQ.gap3,2211
3146,CKSAAP_RY.gap3,2211
3147,CKSAAP_SA.gap3,2211
3148,CKSAAP_SC.gap3,2211
3149,CKSAAP_SD.gap3,2211
3150,CKSAAP_SE.gap3,2211
3151,CKSAAP_SF.gap3,2211
3152,CKSAAP_SG.gap3,2211
3153,CKSAAP_SH.gap3,2211
3145,CKSAAP_RV.gap3,2211
3154,CKSAAP_SI.gap3,2211
3156,CKSAAP_SL.gap3,2211
3157,CKSAAP_SM.gap3,2211
3158,CKSAAP_SN.gap3,2211
3159,CKSAAP_SP.gap3,2211
3160,CKSAAP_SQ.gap3,2211
3161,CKSAAP_SR.gap3,2211
3162,CKSAAP_SS.gap3,2211
3163,CKSAAP_ST.gap3,2211
3155,CKSAAP_SK.gap3,2211
3284,SER_C,2211
3144,CKSAAP_RT.gap3,2211
3142,CKSAAP_RR.gap3,2211
3124,CKSAAP_QR.gap3,2211
3125,CKSAAP_QS.gap3,2211
3126,CKSAAP_QT.gap3,2211
3127,CKSAAP_QV.gap3,2211
3128,CKSAAP_RA.gap3,2211
3129,CKSAAP_RC.gap3,2211
3130,CKSAAP_RD.gap3,2211
3131,CKSAAP_RE.gap3,2211
3143,CKSAAP_RS.gap3,2211
3132,CKSAAP_RF.gap3,2211
3134,CKSAAP_RH.gap3,2211
3135,CKSAAP_RI.gap3,2211
3136,CKSAAP_RK.gap3,2211
3137,CKSAAP_RL.gap3,2211
3138,CKSAAP_RM.gap3,2211
3139,CKSAAP_RN.gap3,2211
3140,CKSAAP_RP.gap3,2211
3141,CKSAAP_RQ.gap3,2211
3133,CKSAAP_RG.gap3,2211
3079,CKSAAP_NA.gap3,2211
3285,SER_D,2211
3287,SER_F,2211
3570,OVPC_Aromatic,2211
3571,OVPC_Negative,2211
3572,OVPC_Positive,2211
3579,OVPC_Imino_acid,2211
3581,OVP_Negative_N1,2211
3582,OVP_Positive_N1,2211
3587,OVP_Charged_N1,2211
3589,OVP_Imino_acid_N1,2211
3591,OVP_Negative_N2,2211
3592,OVP_Positive_N2,2211
3594,OVP_Hydrophobic_N2,2211
3595,OVP_Aliphatic_N2,2211
3597,OVP_Charged_N2,2211
3599,OVP_Imino_acid_N2,2211
3601,OVP_Negative_N3,2211
3602,OVP_Positive_N3,2211
3603,OVP_Polar_N3,2211
3565,Boman_Index,2211
3564,formula_S,2211
3553,Z5__39,2211
3515,Z5__1,2211
3414,ABHPRK__44,2211
3415,ABHPRK__45,2211
3421,ABHPRK__51,2211
3423,ABHPRK__54,2211
3425,ABHPRK__56,2211
3427,ABHPRK__59,2211
3428,ABHPRK__60,2211
3429,ABHPRK__61,2211
3604,OVP_Hydrophobic_N3,2211
3430,ABHPRK__62,2211
3448,Cougar__13,2211
3461,Ez__8,2211
3464,Ez__11,2211
3466,Ez__13,2211
3471,Ez__18,2211
3478,MSW__3,2211
3490,MSW__15,2211
3508,Z3__12,2211
3431,ABHPRK__63,2211
3413,ABHPRK__42,2211
3605,OVP_Aliphatic_N3,2211
3607,OVP_Charged_N3,2211
3635,OVP_Aliphatic_C2,2211
3636,OVP_Tiny_C2,2211
3637,OVP_Charged_C2,2211
3638,OVP_Small_C2,2211
3639,OVP_Imino_acid_C2,2211
3640,OVP_Aromatic_C3,2211
3641,OVP_Negative_C3,2211
3646,OVP_Tiny_C3,2211
3647,OVP_Charged_C3,2211
3648,OVP_Small_C3,2211
3649,OVP_Imino_acid_C3,2211
3650,OVP_Aromatic_C4,2211
3651,OVP_Negative_C4,2211
3652,OVP_Positive_C4,2211
3653,OVP_Polar_C4,2211
3656,OVP_Tiny_C4,2211
3657,OVP_Charged_C4,2211
3632,OVP_Positive_C2,2211
3631,OVP_Negative_C2,2211
3630,OVP_Aromatic_C2,2211
3628,OVP_Small_C1,2211
3608,OVP_Small_N3,2211
3609,OVP_Imino_acid_N3,2211
3610,OVP_Aromatic_N4,2211
3611,OVP_Negative_N4,2211
3612,OVP_Positive_N4,2211
3614,OVP_Hydrophobic_N4,2211
3615,OVP_Aliphatic_N4,2211
3616,OVP_Tiny_N4,2211
3606,OVP_Tiny_N3,2211
3617,OVP_Charged_N4,2211
3619,OVP_Imino_acid_N4,2211
3620,OVP_Aromatic_C1,2211
3621,OVP_Negative_C1,2211
3623,OVP_Polar_C1,2211
3624,OVP_Hydrophobic_C1,2211
3625,OVP_Aliphatic_C1,2211
3626,OVP_Tiny_C1,2211
3627,OVP_Charged_C1,2211
3618,OVP_Small_N4,2211
3411,ABHPRK__40,2211
3407,ABHPRK__35,2211
3405,ABHPRK__33,2211
3310,SEP_I,2211
3311,SEP_K,2211
3312,SEP_L,2211
3313,SEP_M,2211
3314,SEP_N,2211
3315,SEP_P,2211
3316,SEP_Q,2211
3317,SEP_R,2211
3318,SEP_S,2211
3319,SEP_T,2211
3320,SEP_V,2211
3321,SEP_W,2211
3322,SEP_Y,2211
3324,QSO3_SC_A,2211
3326,QSO3_SC_N,2211
3328,QSO3_SC_C,2211
3329,QSO3_SC_Q,2211
3309,SEP_H,2211
3308,SEP_G,2211
3307,SEP_F,2211
3306,SEP_E,2211
3288,SER_G,2211
3289,SER_H,2211
3290,SER_I,2211
3291,SER_K,2211
3292,SER_L,2211
3293,SER_M,2211
3294,SER_N,2211
3295,SER_P,2211
3330,QSO3_SC_E,2211
3296,SER_Q,2211
3298,SER_S,2211
3299,SER_T,2211
3300,SER_V,2211
3301,SER_W,2211
3302,SER_Y,2211
3303,SEP_A,2211
3304,SEP_C,2211
3305,SEP_D,2211
3297,SER_R,2211
3331,QSO3_SC_G,2211
3335,QSO3_SC_K,2211
3343,QSO3_SC_V,2211
3376,Aromaticity,2211
3378,Hydrophobic,2211
3380,ABHPRK__1,2211
3381,ABHPRK__2,2211
3382,ABHPRK__3,2211
3384,ABHPRK__6,2211
3385,ABHPRK__8,2211
3387,ABHPRK__10,2211
3370,Length,2211
3390,ABHPRK__14,2211
3392,ABHPRK__17,2211
3393,ABHPRK__18,2211
3394,ABHPRK__19,2211
3396,ABHPRK__21,2211
3398,ABHPRK__24,2211
3399,ABHPRK__25,2211
3400,ABHPRK__26,2211
3401,ABHPRK__27,2211
3391,ABHPRK__15,2211
3286,SER_E,2211
3369,QSO3_G3,2211
3367,QSO3_G1,2211
3344,QSO3_G_A,2211
3345,QSO3_G_R,2211
3346,QSO3_G_N,2211
3347,QSO3_G_D,2211
3348,QSO3_G_C,2211
3349,QSO3_G_Q,2211
3350,QSO3_G_E,2211
3352,QSO3_G_H,2211
3368,QSO3_G2,2211
3353,QSO3_G_I,2211
3356,QSO3_G_M,2211
3357,QSO3_G_F,2211
3358,QSO3_G_P,2211
3359,QSO3_G_S,2211
3360,QSO3_G_T,2211
3361,QSO3_G_W,2211
3362,QSO3_G_Y,2211
3363,QSO3_G_V,2211
3354,QSO3_G_L,2211
2715,CKSAAP_KV.gap2,2211
3078,CKSAAP_MY.gap3,2211
3076,CKSAAP_MT.gap3,2211
2834,CKSAAP_SP.gap2,2211
2835,CKSAAP_SQ.gap2,2211
2836,CKSAAP_SR.gap2,2211
2837,CKSAAP_SS.gap2,2211
2838,CKSAAP_ST.gap2,2211
2839,CKSAAP_SV.gap2,2211
2840,CKSAAP_SW.gap2,2211
2841,CKSAAP_SY.gap2,2211
2842,CKSAAP_TA.gap2,2211
2843,CKSAAP_TC.gap2,2211
2844,CKSAAP_TD.gap2,2211
2845,CKSAAP_TE.gap2,2211
2846,CKSAAP_TF.gap2,2211
2847,CKSAAP_TG.gap2,2211
2848,CKSAAP_TH.gap2,2211
2849,CKSAAP_TI.gap2,2211
2850,CKSAAP_TK.gap2,2211
2833,CKSAAP_SN.gap2,2211
2832,CKSAAP_SM.gap2,2211
2831,CKSAAP_SL.gap2,2211
2830,CKSAAP_SK.gap2,2211
2808,CKSAAP_RH.gap2,2211
2809,CKSAAP_RI.gap2,2211
2810,CKSAAP_RK.gap2,2211
2811,CKSAAP_RL.gap2,2211
2812,CKSAAP_RM.gap2,2211
2813,CKSAAP_RN.gap2,2211
2815,CKSAAP_RQ.gap2,2211
2817,CKSAAP_RS.gap2,2211
2851,CKSAAP_TL.gap2,2211
2818,CKSAAP_RT.gap2,2211
2820,CKSAAP_RW.gap2,2211
2822,CKSAAP_SA.gap2,2211
2823,CKSAAP_SC.gap2,2211
2824,CKSAAP_SD.gap2,2211
2825,CKSAAP_SE.gap2,2211
2826,CKSAAP_SF.gap2,2211
2827,CKSAAP_SG.gap2,2211
2829,CKSAAP_SI.gap2,2211
2819,CKSAAP_RV.gap2,2211
2807,CKSAAP_RG.gap2,2211
2852,CKSAAP_TN.gap2,2211
2854,CKSAAP_TQ.gap2,2211
2879,CKSAAP_WP.gap2,2211
2880,CKSAAP_YA.gap2,2211
2881,CKSAAP_YC.gap2,2211
2882,CKSAAP_YD.gap2,2211
2883,CKSAAP_YE.gap2,2211
2884,CKSAAP_YF.gap2,2211
2885,CKSAAP_YG.gap2,2211
2886,CKSAAP_YH.gap2,2211
2887,CKSAAP_YI.gap2,2211
2888,CKSAAP_YK.gap2,2211
2889,CKSAAP_YL.gap2,2211
2891,CKSAAP_YP.gap2,2211
2892,CKSAAP_YR.gap2,2211
2893,CKSAAP_YS.gap2,2211
2894,CKSAAP_YT.gap2,2211
2895,CKSAAP_YV.gap2,2211
2896,CKSAAP_YY.gap2,2211
2877,CKSAAP_VV.gap2,2211
2876,CKSAAP_VT.gap2,2211
2875,CKSAAP_VS.gap2,2211
2874,CKSAAP_VR.gap2,2211
2855,CKSAAP_TR.gap2,2211
2856,CKSAAP_TS.gap2,2211
2857,CKSAAP_TT.gap2,2211
2858,CKSAAP_TV.gap2,2211
2859,CKSAAP_TY.gap2,2211
2860,CKSAAP_VA.gap2,2211
2861,CKSAAP_VC.gap2,2211
2862,CKSAAP_VD.gap2,2211
2853,CKSAAP_TP.gap2,2211
2863,CKSAAP_VE.gap2,2211
2865,CKSAAP_VG.gap2,2211
2866,CKSAAP_VH.gap2,2211
2867,CKSAAP_VI.gap2,2211
2868,CKSAAP_VK.gap2,2211
2869,CKSAAP_VL.gap2,2211
2870,CKSAAP_VM.gap2,2211
2871,CKSAAP_VN.gap2,2211
2873,CKSAAP_VQ.gap2,2211
2864,CKSAAP_VF.gap2,2211
2806,CKSAAP_RF.gap2,2211
2805,CKSAAP_RE.gap2,2211
2804,CKSAAP_RD.gap2,2211
2739,CKSAAP_MF.gap2,2211
2740,CKSAAP_MG.gap2,2211
2741,CKSAAP_MI.gap2,2211
2742,CKSAAP_MK.gap2,2211
2743,CKSAAP_ML.gap2,2211
2744,CKSAAP_MN.gap2,2211
2745,CKSAAP_MP.gap2,2211
2746,CKSAAP_MQ.gap2,2211
2747,CKSAAP_MR.gap2,2211
2748,CKSAAP_MS.gap2,2211
2749,CKSAAP_MT.gap2,2211
2750,CKSAAP_MV.gap2,2211
2751,CKSAAP_MY.gap2,2211
2752,CKSAAP_NA.gap2,2211
2753,CKSAAP_NC.gap2,2211
2754,CKSAAP_ND.gap2,2211
2755,CKSAAP_NE.gap2,2211
2738,CKSAAP_ME.gap2,2211
2737,CKSAAP_MC.gap2,2211
2736,CKSAAP_MA.gap2,2211
2735,CKSAAP_LY.gap2,2211
2717,CKSAAP_LA.gap2,2211
2718,CKSAAP_LC.gap2,2211
2719,CKSAAP_LD.gap2,2211
2720,CKSAAP_LE.gap2,2211
2721,CKSAAP_LF.gap2,2211
2722,CKSAAP_LG.gap2,2211
2723,CKSAAP_LH.gap2,2211
2724,CKSAAP_LI.gap2,2211
2756,CKSAAP_NF.gap2,2211
2725,CKSAAP_LK.gap2,2211
2727,CKSAAP_LM.gap2,2211
2728,CKSAAP_LN.gap2,2211
2729,CKSAAP_LP.gap2,2211
2730,CKSAAP_LQ.gap2,2211
2731,CKSAAP_LR.gap2,2211
2732,CKSAAP_LS.gap2,2211
2733,CKSAAP_LT.gap2,2211
2734,CKSAAP_LV.gap2,2211
2726,CKSAAP_LL.gap2,2211
2757,CKSAAP_NG.gap2,2211
2758,CKSAAP_NH.gap2,2211
2759,CKSAAP_NI.gap2,2211
2784,CKSAAP_PT.gap2,2211
2785,CKSAAP_PV.gap2,2211
2786,CKSAAP_PY.gap2,2211
2787,CKSAAP_QA.gap2,2211
2788,CKSAAP_QE.gap2,2211
2789,CKSAAP_QF.gap2,2211
2790,CKSAAP_QG.gap2,2211
2791,CKSAAP_QI.gap2,2211
2783,CKSAAP_PS.gap2,2211
2792,CKSAAP_QK.gap2,2211
2794,CKSAAP_QN.gap2,2211
2795,CKSAAP_QP.gap2,2211
2797,CKSAAP_QR.gap2,2211
2798,CKSAAP_QS.gap2,2211
2799,CKSAAP_QT.gap2,2211
2800,CKSAAP_QV.gap2,2211
2801,CKSAAP_QY.gap2,2211
2802,CKSAAP_RA.gap2,2211
2793,CKSAAP_QL.gap2,2211
2897,CKSAAP_AA.gap3,2211
2782,CKSAAP_PR.gap2,2211
2779,CKSAAP_PN.gap2,2211
2760,CKSAAP_NK.gap2,2211
2761,CKSAAP_NL.gap2,2211
2762,CKSAAP_NN.gap2,2211
2764,CKSAAP_NQ.gap2,2211
2765,CKSAAP_NR.gap2,2211
2766,CKSAAP_NS.gap2,2211
2767,CKSAAP_NT.gap2,2211
2768,CKSAAP_NV.gap2,2211
2781,CKSAAP_PQ.gap2,2211
2769,CKSAAP_NY.gap2,2211
2771,CKSAAP_PC.gap2,2211
2772,CKSAAP_PD.gap2,2211
2773,CKSAAP_PE.gap2,2211
2774,CKSAAP_PF.gap2,2211
2775,CKSAAP_PG.gap2,2211
2776,CKSAAP_PI.gap2,2211
2777,CKSAAP_PK.gap2,2211
2778,CKSAAP_PL.gap2,2211
2770,CKSAAP_PA.gap2,2211
3077,CKSAAP_MV.gap3,2211
2898,CKSAAP_AC.gap3,2211
2900,CKSAAP_AE.gap3,2211
3012,CKSAAP_IF.gap3,2211
3013,CKSAAP_IG.gap3,2211
3014,CKSAAP_IH.gap3,2211
3015,CKSAAP_II.gap3,2211
3016,CKSAAP_IK.gap3,2211
3017,CKSAAP_IL.gap3,2211
3018,CKSAAP_IN.gap3,2211
3019,CKSAAP_IP.gap3,2211
3020,CKSAAP_IQ.gap3,2211
3021,CKSAAP_IR.gap3,2211
3022,CKSAAP_IS.gap3,2211
3023,CKSAAP_IT.gap3,2211
3024,CKSAAP_IV.gap3,2211
3025,CKSAAP_IY.gap3,2211
3027,CKSAAP_KC.gap3,2211
3028,CKSAAP_KD.gap3,2211
3029,CKSAAP_KE.gap3,2211
3011,CKSAAP_IE.gap3,2211
3010,CKSAAP_ID.gap3,2211
3009,CKSAAP_IC.gap3,2211
3008,CKSAAP_IA.gap3,2211
2988,CKSAAP_GI.gap3,2211
2989,CKSAAP_GK.gap3,2211
2990,CKSAAP_GL.gap3,2211
2991,CKSAAP_GN.gap3,2211
2992,CKSAAP_GP.gap3,2211
2993,CKSAAP_GQ.gap3,2211
2994,CKSAAP_GR.gap3,2211
2996,CKSAAP_GT.gap3,2211
3030,CKSAAP_KF.gap3,2211
2997,CKSAAP_GV.gap3,2211
2999,CKSAAP_HA.gap3,2211
3000,CKSAAP_HG.gap3,2211
3001,CKSAAP_HH.gap3,2211
3002,CKSAAP_HI.gap3,2211
3003,CKSAAP_HK.gap3,2211
3005,CKSAAP_HQ.gap3,2211
3006,CKSAAP_HR.gap3,2211
3007,CKSAAP_HV.gap3,2211
2998,CKSAAP_GY.gap3,2211
2987,CKSAAP_GH.gap3,2211
3031,CKSAAP_KG.gap3,2211
3033,CKSAAP_KI.gap3,2211
3058,CKSAAP_LQ.gap3,2211
3060,CKSAAP_LS.gap3,2211
3061,CKSAAP_LT.gap3,2211
3062,CKSAAP_LV.gap3,2211
3063,CKSAAP_LY.gap3,2211
3064,CKSAAP_MA.gap3,2211
3065,CKSAAP_MC.gap3,2211
3066,CKSAAP_ME.gap3,2211
3067,CKSAAP_MF.gap3,2211
3068,CKSAAP_MG.gap3,2211
3069,CKSAAP_MI.gap3,2211
3070,CKSAAP_MK.gap3,2211
3071,CKSAAP_ML.gap3,2211
3072,CKSAAP_MN.gap3,2211
3073,CKSAAP_MP.gap3,2211
3074,CKSAAP_MR.gap3,2211
3075,CKSAAP_MS.gap3,2211
3057,CKSAAP_LP.gap3,2211
3056,CKSAAP_LN.gap3,2211
3055,CKSAAP_LM.gap3,2211
3053,CKSAAP_LK.gap3,2211
3034,CKSAAP_KK.gap3,2211
3035,CKSAAP_KL.gap3,2211
3036,CKSAAP_KM.gap3,2211
3037,CKSAAP_KN.gap3,2211
3038,CKSAAP_KP.gap3,2211
3039,CKSAAP_KQ.gap3,2211
3040,CKSAAP_KR.gap3,2211
3041,CKSAAP_KS.gap3,2211
3032,CKSAAP_KH.gap3,2211
3042,CKSAAP_KT.gap3,2211
2082,CKSAAP_MS.gap0,2211
3046,CKSAAP_LC.gap3,2211
3047,CKSAAP_LD.gap3,2211
3048,CKSAAP_LE.gap3,2211
3049,CKSAAP_LF.gap3,2211
3050,CKSAAP_LG.gap3,2211
3051,CKSAAP_LH.gap3,2211
3052,CKSAAP_LI.gap3,2211
3043,CKSAAP_KV.gap3,2211
2986,CKSAAP_GG.gap3,2211
2985,CKSAAP_GF.gap3,2211
2984,CKSAAP_GE.gap3,2211
2923,CKSAAP_CP.gap3,2211
2924,CKSAAP_CR.gap3,2211
2925,CKSAAP_CS.gap3,2211
2926,CKSAAP_CT.gap3,2211
2927,CKSAAP_CV.gap3,2211
2928,CKSAAP_CY.gap3,2211
2929,CKSAAP_DA.gap3,2211
2930,CKSAAP_DC.gap3,2211
2931,CKSAAP_DD.gap3,2211
2932,CKSAAP_DE.gap3,2211
2933,CKSAAP_DF.gap3,2211
2934,CKSAAP_DG.gap3,2211
2935,CKSAAP_DI.gap3,2211
2936,CKSAAP_DK.gap3,2211
2937,CKSAAP_DL.gap3,2211
2938,CKSAAP_DN.gap3,2211
2939,CKSAAP_DP.gap3,2211
2922,CKSAAP_CN.gap3,2211
2921,CKSAAP_CL.gap3,2211
2920,CKSAAP_CK.gap3,2211
2919,CKSAAP_CI.gap3,2211
2901,CKSAAP_AF.gap3,2211
2902,CKSAAP_AG.gap3,2211
2903,CKSAAP_AH.gap3,2211
2904,CKSAAP_AI.gap3,2211
2905,CKSAAP_AK.gap3,2211
2906,CKSAAP_AL.gap3,2211
2907,CKSAAP_AN.gap3,2211
2908,CKSAAP_AP.gap3,2211
2940,CKSAAP_DQ.gap3,2211
2909,CKSAAP_AQ.gap3,2211
2911,CKSAAP_AS.gap3,2211
2912,CKSAAP_AT.gap3,2211
2913,CKSAAP_AV.gap3,2211
2914,CKSAAP_AY.gap3,2211
2915,CKSAAP_CA.gap3,2211
2916,CKSAAP_CC.gap3,2211
2917,CKSAAP_CF.gap3,2211
2918,CKSAAP_CG.gap3,2211
2910,CKSAAP_AR.gap3,2211
2941,CKSAAP_DR.gap3,2211
2942,CKSAAP_DS.gap3,2211
2943,CKSAAP_DT.gap3,2211
2966,CKSAAP_FE.gap3,2211
2967,CKSAAP_FF.gap3,2211
2968,CKSAAP_FG.gap3,2211
2969,CKSAAP_FI.gap3,2211
2970,CKSAAP_FK.gap3,2211
2971,CKSAAP_FL.gap3,2211
2972,CKSAAP_FM.gap3,2211
2973,CKSAAP_FN.gap3,2211
2965,CKSAAP_FD.gap3,2211
2974,CKSAAP_FP.gap3,2211
2976,CKSAAP_FR.gap3,2211
2977,CKSAAP_FS.gap3,2211
2978,CKSAAP_FT.gap3,2211
2979,CKSAAP_FV.gap3,2211
2980,CKSAAP_FY.gap3,2211
2981,CKSAAP_GA.gap3,2211
2982,CKSAAP_GC.gap3,2211
2983,CKSAAP_GD.gap3,2211
2975,CKSAAP_FQ.gap3,2211
2899,CKSAAP_AD.gap3,2211
2964,CKSAAP_FC.gap3,2211
2962,CKSAAP_EY.gap3,2211
2944,CKSAAP_DV.gap3,2211
2945,CKSAAP_EA.gap3,2211
2946,CKSAAP_EC.gap3,2211
2947,CKSAAP_ED.gap3,2211
2948,CKSAAP_EE.gap3,2211
2949,CKSAAP_EF.gap3,2211
2950,CKSAAP_EG.gap3,2211
2951,CKSAAP_EH.gap3,2211
2963,CKSAAP_FA.gap3,2211
2952,CKSAAP_EI.gap3,2211
2954,CKSAAP_EL.gap3,2211
2955,CKSAAP_EN.gap3,2211
2956,CKSAAP_EP.gap3,2211
2957,CKSAAP_EQ.gap3,2211
2958,CKSAAP_ER.gap3,2211
2959,CKSAAP_ES.gap3,2211
2960,CKSAAP_ET.gap3,2211
2961,CKSAAP_EV.gap3,2211
2953,CKSAAP_EK.gap3,2211
2081,CKSAAP_MR.gap0,2211
1829,KSCTriad_g6.g6.g6.gap0,2211
2079,CKSAAP_MN.gap0,2211
906,DDE_MC,2211
907,DDE_MD,2211
909,DDE_MF,2211
910,DDE_MG,2211
911,DDE_MH,2211
912,DDE_MI,2211
914,DDE_ML,2211
915,DDE_MM,2211
916,DDE_MN,2211
905,DDE_MA,2211
917,DDE_MP,2211
920,DDE_MS,2211
921,DDE_MT,2211
922,DDE_MV,2211
923,DDE_MW,2211
924,DDE_MY,2211
925,DDE_NA,2211
926,DDE_NC,2211
927,DDE_ND,2211
928,DDE_NE,2211
918,DDE_MQ,2211
904,DDE_LY,2211
902,DDE_LV,2211
897,DDE_LP,2211
861,DDE_IT,2211
862,DDE_IV,2211
863,DDE_IW,2211
864,DDE_IY,2211
865,DDE_KA,2211
868,DDE_KE,2211
869,DDE_KF,2211
870,DDE_KG,2211
872,DDE_KI,2211
875,DDE_KM,2211
876,DDE_KN,2211
878,DDE_KQ,2211
883,DDE_KW,2211
886,DDE_LC,2211
887,DDE_LD,2211
889,DDE_LF,2211
890,DDE_LG,2211
891,DDE_LH,2211
892,DDE_LI,2211
895,DDE_LM,2211
896,DDE_LN,2211
929,DDE_NF,2211
860,DDE_IS,2211
930,DDE_NG,2211
932,DDE_NI,2211
967,DDE_QD,2211
969,DDE_QF,2211
970,DDE_QG,2211
971,DDE_QH,2211
973,DDE_QK,2211
974,DDE_QL,2211
976,DDE_QN,2211
980,DDE_QS,2211
981,DDE_QT,2211
966,DDE_QC,2211
982,DDE_QV,2211
986,DDE_RC,2211
987,DDE_RD,2211
988,DDE_RE,2211
989,DDE_RF,2211
992,DDE_RI,2211
994,DDE_RL,2211
995,DDE_RM,2211
1001,DDE_RT,2211
1005,DDE_SA,2211
983,DDE_QW,2211
965,DDE_QA,2211
964,DDE_PY,2211
963,DDE_PW,2211
933,DDE_NK,2211
935,DDE_NM,2211
936,DDE_NN,2211
937,DDE_NP,2211
938,DDE_NQ,2211
940,DDE_NS,2211
941,DDE_NT,2211
942,DDE_NV,2211
943,DDE_NW,2211
944,DDE_NY,2211
945,DDE_PA,2211
946,DDE_PC,2211
947,DDE_PD,2211
949,DDE_PF,2211
950,DDE_PG,2211
951,DDE_PH,2211
952,DDE_PI,2211
955,DDE_PM,2211
956,DDE_PN,2211
961,DDE_PT,2211
962,DDE_PV,2211
931,DDE_NH,2211
858,DDE_IQ,2211
857,DDE_IP,2211
856,DDE_IN,2211
769,DDE_EF,2211
770,DDE_EG,2211
771,DDE_EH,2211
772,DDE_EI,2211
773,DDE_EK,2211
775,DDE_EM,2211
777,DDE_EP,2211
778,DDE_EQ,2211
780,DDE_ES,2211
768,DDE_EE,2211
781,DDE_ET,2211
783,DDE_EW,2211
785,DDE_FA,2211
786,DDE_FC,2211
787,DDE_FD,2211
788,DDE_FE,2211
790,DDE_FG,2211
792,DDE_FI,2211
793,DDE_FK,2211
794,DDE_FL,2211
782,DDE_EV,2211
767,DDE_ED,2211
766,DDE_EC,2211
765,DDE_EA,2211
741,DDE_CT,2211
742,DDE_CV,2211
743,DDE_CW,2211
744,DDE_CY,2211
747,DDE_DD,2211
748,DDE_DE,2211
749,DDE_DF,2211
750,DDE_DG,2211
751,DDE_DH,2211
752,DDE_DI,2211
753,DDE_DK,2211
754,DDE_DL,2211
755,DDE_DM,2211
756,DDE_DN,2211
757,DDE_DP,2211
758,DDE_DQ,2211
759,DDE_DR,2211
760,DDE_DS,2211
761,DDE_DT,2211
763,DDE_DW,2211
764,DDE_DY,2211
795,DDE_FM,2211
796,DDE_FN,2211
798,DDE_FQ,2211
800,DDE_FS,2211
831,DDE_HH,2211
832,DDE_HI,2211
833,DDE_HK,2211
834,DDE_HL,2211
835,DDE_HM,2211
836,DDE_HN,2211
837,DDE_HP,2211
839,DDE_HR,2211
840,DDE_HS,2211
841,DDE_HT,2211
842,DDE_HV,2211
843,DDE_HW,2211
846,DDE_IC,2211
847,DDE_ID,2211
848,DDE_IE,2211
849,DDE_IF,2211
850,DDE_IG,2211
851,DDE_IH,2211
853,DDE_IK,2211
854,DDE_IL,2211
855,DDE_IM,2211
830,DDE_HG,2211
1006,DDE_SC,2211
829,DDE_HF,2211
827,DDE_HD,2211
802,DDE_FV,2211
803,DDE_FW,2211
804,DDE_FY,2211
805,DDE_GA,2211
807,DDE_GD,2211
808,DDE_GE,2211
809,DDE_GF,2211
810,DDE_GG,2211
811,DDE_GH,2211
812,DDE_GI,2211
814,DDE_GL,2211
815,DDE_GM,2211
816,DDE_GN,2211
