,feature name,rank
4002,OVP_Aliphatic_C4,2400
2490,CKSAAP_EI.gap1,2400
2491,CKSAAP_EK.gap1,2400
2492,CKSAAP_EL.gap1,2400
2493,CKSAAP_EM.gap1,2400
2494,CKSAAP_EN.gap1,2400
2495,CKSAAP_EP.gap1,2400
2496,CKSAAP_EQ.gap1,2400
2497,CKSAAP_ER.gap1,2400
2498,CKSAAP_ES.gap1,2400
2500,CKSAAP_EV.gap1,2400
2521,CKSAAP_GA.gap1,2400
2522,CKSAAP_GC.gap1,2400
2523,CKSAAP_GD.gap1,2400
2548,CKSAAP_HI.gap1,2400
2549,CKSAAP_HK.gap1,2400
2550,CKSAAP_HL.gap1,2400
2551,CKSAAP_HM.gap1,2400
2552,CKSAAP_HN.gap1,2400
2292,CKSAAP_PY.gap0,2400
2553,CKSAAP_HP.gap1,2400
2554,CKSAAP_HQ.gap1,2400
2555,CKSAAP_HR.gap1,2400
2556,CKSAAP_HS.gap1,2400
2557,CKSAAP_HT.gap1,2400
2558,CKSAAP_HV.gap1,2400
2559,CKSAAP_HY.gap1,2400
2560,CKSAAP_IA.gap1,2400
2561,CKSAAP_IC.gap1,2400
2562,CKSAAP_ID.gap1,2400
2291,CKSAAP_PW.gap0,2400
2563,CKSAAP_IE.gap1,2400
2564,CKSAAP_IF.gap1,2400
2547,CKSAAP_HH.gap1,2400
2546,CKSAAP_HG.gap1,2400
2545,CKSAAP_HF.gap1,2400
2544,CKSAAP_HE.gap1,2400
2524,CKSAAP_GE.gap1,2400
2525,CKSAAP_GF.gap1,2400
2526,CKSAAP_GG.gap1,2400
2527,CKSAAP_GH.gap1,2400
2528,CKSAAP_GI.gap1,2400
2529,CKSAAP_GK.gap1,2400
4001,OVP_Hydrophobic_C4,2400
2531,CKSAAP_GM.gap1,2400
2532,CKSAAP_GN.gap1,2400
2565,CKSAAP_IG.gap1,2400
2533,CKSAAP_GP.gap1,2400
2535,CKSAAP_GR.gap1,2400
2536,CKSAAP_GS.gap1,2400
2537,CKSAAP_GT.gap1,2400
2538,CKSAAP_GV.gap1,2400
2539,CKSAAP_GW.gap1,2400
2540,CKSAAP_GY.gap1,2400
2541,CKSAAP_HA.gap1,2400
2542,CKSAAP_HC.gap1,2400
2543,CKSAAP_HD.gap1,2400
2534,CKSAAP_GQ.gap1,2400
2961,CKSAAP_KD.gap2,2400
3272,CKSAAP_FH.gap3,2400
2963,CKSAAP_KF.gap2,2400
3496,CKSAAP_SW.gap3,2400
3497,CKSAAP_SY.gap3,2400
3498,CKSAAP_TA.gap3,2400
3499,CKSAAP_TC.gap3,2400
3500,CKSAAP_TD.gap3,2400
3501,CKSAAP_TE.gap3,2400
3502,CKSAAP_TF.gap3,2400
3503,CKSAAP_TG.gap3,2400
3998,OVP_Negative_C4,2400
3504,CKSAAP_TH.gap3,2400
3505,CKSAAP_TI.gap3,2400
3506,CKSAAP_TK.gap3,2400
3507,CKSAAP_TL.gap3,2400
3508,CKSAAP_TM.gap3,2400
3509,CKSAAP_TN.gap3,2400
3510,CKSAAP_TP.gap3,2400
3511,CKSAAP_TQ.gap3,2400
3512,CKSAAP_TR.gap3,2400
3513,CKSAAP_TS.gap3,2400
3495,CKSAAP_SV.gap3,2400
3494,CKSAAP_ST.gap3,2400
3493,CKSAAP_SS.gap3,2400
3492,CKSAAP_SR.gap3,2400
3472,CKSAAP_RR.gap3,2400
3473,CKSAAP_RS.gap3,2400
3474,CKSAAP_RT.gap3,2400
3475,CKSAAP_RV.gap3,2400
3476,CKSAAP_RW.gap3,2400
3477,CKSAAP_RY.gap3,2400
3478,CKSAAP_SA.gap3,2400
3479,CKSAAP_SC.gap3,2400
3480,CKSAAP_SD.gap3,2400
3514,CKSAAP_TT.gap3,2400
3481,CKSAAP_SE.gap3,2400
3483,CKSAAP_SG.gap3,2400
3484,CKSAAP_SH.gap3,2400
3485,CKSAAP_SI.gap3,2400
3486,CKSAAP_SK.gap3,2400
3487,CKSAAP_SL.gap3,2400
3488,CKSAAP_SM.gap3,2400
3489,CKSAAP_SN.gap3,2400
3490,CKSAAP_SP.gap3,2400
3491,CKSAAP_SQ.gap3,2400
3482,CKSAAP_SF.gap3,2400
3515,CKSAAP_TV.gap3,2400
3516,CKSAAP_TW.gap3,2400
3518,CKSAAP_VA.gap3,2400
3543,CKSAAP_WQ.gap3,2400
3544,CKSAAP_WR.gap3,2400
3545,CKSAAP_WS.gap3,2400
3546,CKSAAP_WT.gap3,2400
3548,CKSAAP_YA.gap3,2400
3549,CKSAAP_YC.gap3,2400
3550,CKSAAP_YD.gap3,2400
3551,CKSAAP_YE.gap3,2400
3552,CKSAAP_YF.gap3,2400
3542,CKSAAP_WL.gap3,2400
3554,CKSAAP_YH.gap3,2400
3556,CKSAAP_YK.gap3,2400
3557,CKSAAP_YL.gap3,2400
3558,CKSAAP_YM.gap3,2400
3559,CKSAAP_YN.gap3,2400
3560,CKSAAP_YP.gap3,2400
3561,CKSAAP_YQ.gap3,2400
3562,CKSAAP_YR.gap3,2400
3564,CKSAAP_YT.gap3,2400
3565,CKSAAP_YV.gap3,2400
3555,CKSAAP_YI.gap3,2400
3471,CKSAAP_RQ.gap3,2400
3541,CKSAAP_WK.gap3,2400
3539,CKSAAP_WG.gap3,2400
3519,CKSAAP_VC.gap3,2400
3520,CKSAAP_VD.gap3,2400
3521,CKSAAP_VE.gap3,2400
3997,OVP_Aromatic_C4,2400
3522,CKSAAP_VF.gap3,2400
3523,CKSAAP_VG.gap3,2400
3524,CKSAAP_VH.gap3,2400
3525,CKSAAP_VI.gap3,2400
3526,CKSAAP_VK.gap3,2400
3540,CKSAAP_WI.gap3,2400
3527,CKSAAP_VL.gap3,2400
3529,CKSAAP_VN.gap3,2400
3530,CKSAAP_VP.gap3,2400
3531,CKSAAP_VQ.gap3,2400
3532,CKSAAP_VR.gap3,2400
3533,CKSAAP_VS.gap3,2400
3535,CKSAAP_VV.gap3,2400
3536,CKSAAP_VW.gap3,2400
3537,CKSAAP_VY.gap3,2400
3538,CKSAAP_WA.gap3,2400
3528,CKSAAP_VM.gap3,2400
3469,CKSAAP_RN.gap3,2400
3468,CKSAAP_RM.gap3,2400
3467,CKSAAP_RL.gap3,2400
3397,CKSAAP_MS.gap3,2400
3398,CKSAAP_MT.gap3,2400
3399,CKSAAP_MV.gap3,2400
3400,CKSAAP_MY.gap3,2400
3401,CKSAAP_NA.gap3,2400
3402,CKSAAP_NC.gap3,2400
3403,CKSAAP_ND.gap3,2400
3404,CKSAAP_NE.gap3,2400
3405,CKSAAP_NF.gap3,2400
3396,CKSAAP_MR.gap3,2400
3406,CKSAAP_NG.gap3,2400
3408,CKSAAP_NI.gap3,2400
3409,CKSAAP_NK.gap3,2400
3410,CKSAAP_NL.gap3,2400
3411,CKSAAP_NM.gap3,2400
3412,CKSAAP_NN.gap3,2400
3413,CKSAAP_NP.gap3,2400
3414,CKSAAP_NQ.gap3,2400
3416,CKSAAP_NS.gap3,2400
3417,CKSAAP_NT.gap3,2400
3407,CKSAAP_NH.gap3,2400
3418,CKSAAP_NV.gap3,2400
3395,CKSAAP_MQ.gap3,2400
3393,CKSAAP_MN.gap3,2400
3372,CKSAAP_LM.gap3,2400
3373,CKSAAP_LN.gap3,2400
3999,OVP_Positive_C4,2400
3374,CKSAAP_LP.gap3,2400
3375,CKSAAP_LQ.gap3,2400
3377,CKSAAP_LS.gap3,2400
3378,CKSAAP_LT.gap3,2400
3379,CKSAAP_LV.gap3,2400
3380,CKSAAP_LW.gap3,2400
3394,CKSAAP_MP.gap3,2400
3381,CKSAAP_LY.gap3,2400
3384,CKSAAP_MD.gap3,2400
3385,CKSAAP_ME.gap3,2400
3386,CKSAAP_MF.gap3,2400
3387,CKSAAP_MG.gap3,2400
3388,CKSAAP_MH.gap3,2400
3389,CKSAAP_MI.gap3,2400
3390,CKSAAP_MK.gap3,2400
3391,CKSAAP_ML.gap3,2400
3392,CKSAAP_MM.gap3,2400
3382,CKSAAP_MA.gap3,2400
3566,CKSAAP_YY.gap3,2400
3419,CKSAAP_NY.gap3,2400
3421,CKSAAP_PC.gap3,2400
3447,CKSAAP_QK.gap3,2400
3448,CKSAAP_QL.gap3,2400
3449,CKSAAP_QM.gap3,2400
3450,CKSAAP_QN.gap3,2400
3451,CKSAAP_QP.gap3,2400
3452,CKSAAP_QQ.gap3,2400
3453,CKSAAP_QR.gap3,2400
3454,CKSAAP_QS.gap3,2400
3455,CKSAAP_QT.gap3,2400
3446,CKSAAP_QI.gap3,2400
3456,CKSAAP_QV.gap3,2400
3458,CKSAAP_RA.gap3,2400
3459,CKSAAP_RC.gap3,2400
3460,CKSAAP_RD.gap3,2400
3461,CKSAAP_RE.gap3,2400
3462,CKSAAP_RF.gap3,2400
3463,CKSAAP_RG.gap3,2400
3464,CKSAAP_RH.gap3,2400
3465,CKSAAP_RI.gap3,2400
3466,CKSAAP_RK.gap3,2400
3457,CKSAAP_QY.gap3,2400
3420,CKSAAP_PA.gap3,2400
3444,CKSAAP_QG.gap3,2400
3442,CKSAAP_QE.gap3,2400
3422,CKSAAP_PD.gap3,2400
3423,CKSAAP_PE.gap3,2400
3424,CKSAAP_PF.gap3,2400
3425,CKSAAP_PG.gap3,2400
3426,CKSAAP_PH.gap3,2400
3427,CKSAAP_PI.gap3,2400
3428,CKSAAP_PK.gap3,2400
3429,CKSAAP_PL.gap3,2400
3430,CKSAAP_PM.gap3,2400
3443,CKSAAP_QF.gap3,2400
3431,CKSAAP_PN.gap3,2400
3433,CKSAAP_PQ.gap3,2400
3434,CKSAAP_PR.gap3,2400
3435,CKSAAP_PS.gap3,2400
3436,CKSAAP_PT.gap3,2400
3437,CKSAAP_PV.gap3,2400
3438,CKSAAP_PY.gap3,2400
3439,CKSAAP_QA.gap3,2400
3440,CKSAAP_QC.gap3,2400
3441,CKSAAP_QD.gap3,2400
3432,CKSAAP_PP.gap3,2400
3569,PAAC_Xc1.N,2400
3570,PAAC_Xc1.D,2400
3571,PAAC_Xc1.C,2400
3759,ABHPRK__41,2400
3762,ABHPRK__45,2400
3763,ABHPRK__46,2400
3768,ABHPRK__51,2400
3772,ABHPRK__56,2400
3773,ABHPRK__57,2400
3775,ABHPRK__60,2400
3776,ABHPRK__61,2400
3777,ABHPRK__62,2400
3754,ABHPRK__35,2400
3778,ABHPRK__63,2400
3807,Ez__7,2400
3811,Ez__11,2400
3812,Ez__12,2400
3991,OVP_Hydrophobic_C3,2400
3988,OVP_Negative_C3,2400
3987,OVP_Aromatic_C3,2400
3986,OVP_Imino_acid_C2,2400
3907,formula_C,2400
3985,OVP_Small_C2,2400
3804,Ez__4,2400
3912,Boman_Index,2400
3751,ABHPRK__32,2400
3749,ABHPRK__29,2400
3714,QSO3_G1,2400
3715,QSO3_G2,2400
3716,QSO3_G3,2400
3717,Length,2400
3723,Aromaticity,2400
3726,AASI,2400
3727,ABHPRK__1,2400
3728,ABHPRK__2,2400
3729,ABHPRK__3,2400
3750,ABHPRK__30,2400
3732,ABHPRK__8,2400
3734,ABHPRK__10,2400
3735,ABHPRK__11,2400
3737,ABHPRK__14,2400
3738,ABHPRK__15,2400
3739,ABHPRK__17,2400
3740,ABHPRK__18,2400
3741,ABHPRK__19,2400
3745,ABHPRK__24,2400
3746,ABHPRK__25,2400
3733,ABHPRK__9,2400
3710,QSO3_G_V,2400
3917,OVPC_Aromatic,2400
3919,OVPC_Positive,2400
3951,OVP_Hydrophobic_N3,2400
3975,OVP_Small_C1,2400
3952,OVP_Aliphatic_N3,2400
3953,OVP_Tiny_N3,2400
3954,OVP_Charged_N3,2400
3956,OVP_Imino_acid_N3,2400
3957,OVP_Aromatic_N4,2400
3958,OVP_Negative_N4,2400
3959,OVP_Positive_N4,2400
3950,OVP_Polar_N3,2400
3961,OVP_Hydrophobic_N4,2400
3964,OVP_Charged_N4,2400
3965,OVP_Small_N4,2400
3966,OVP_Imino_acid_N4,2400
3967,OVP_Aromatic_C1,2400
3968,OVP_Negative_C1,2400
3969,OVP_Positive_C1,2400
3970,OVP_Polar_C1,2400
3971,OVP_Hydrophobic_C1,2400
3972,OVP_Aliphatic_C1,2400
3962,OVP_Aliphatic_N4,2400
3918,OVPC_Negative,2400
3949,OVP_Positive_N3,2400
3947,OVP_Aromatic_N3,2400
3984,OVP_Charged_C2,2400
3983,OVP_Tiny_C2,2400
3926,OVPC_Imino_acid,2400
3982,OVP_Aliphatic_C2,2400
3928,OVP_Negative_N1,2400
3929,OVP_Positive_N1,2400
3980,OVP_Polar_C2,2400
3932,OVP_Aliphatic_N1,2400
3933,OVP_Tiny_N1,2400
3948,OVP_Negative_N3,2400
3934,OVP_Charged_N1,2400
3979,OVP_Positive_C2,2400
3937,OVP_Aromatic_N2,2400
3938,OVP_Negative_N2,2400
3940,OVP_Polar_N2,2400
3941,OVP_Hydrophobic_N2,2400
3942,OVP_Aliphatic_N2,2400
3944,OVP_Charged_N2,2400
3977,OVP_Aromatic_C2,2400
3946,OVP_Imino_acid_N2,2400
3936,OVP_Imino_acid_N1,2400
3370,CKSAAP_LK.gap3,2400
3709,QSO3_G_Y,2400
3706,QSO3_G_S,2400
3623,RRI_Q,2400
3624,RRI_R,2400
3625,RRI_S,2400
3626,RRI_T,2400
3627,RRI_V,2400
3628,RRI_W,2400
3629,RRI_Y,2400
3630,SER_A,2400
3631,SER_C,2400
3622,RRI_P,2400
3632,SER_D,2400
3634,SER_F,2400
3635,SER_G,2400
3636,SER_H,2400
3637,SER_I,2400
3638,SER_K,2400
3639,SER_L,2400
3640,SER_M,2400
3641,SER_N,2400
3642,SER_P,2400
3633,SER_E,2400
3643,SER_Q,2400
3621,RRI_N,2400
3619,RRI_L,2400
3573,PAAC_Xc1.E,2400
3574,PAAC_Xc1.G,2400
3578,PAAC_Xc1.K,2400
3580,PAAC_Xc1.F,2400
3584,PAAC_Xc1.W,2400
3996,OVP_Imino_acid_C3,2400
3995,OVP_Small_C3,2400
3588,PAAC_Xc2.lambda2,2400
3592,DDR_N,2400
3620,RRI_M,2400
3595,DDR_Q,2400
3607,DDR_W,2400
3611,RRI_C,2400
3612,RRI_D,2400
3613,RRI_E,2400
3614,RRI_F,2400
3615,RRI_G,2400
3616,RRI_H,2400
3617,RRI_I,2400
3618,RRI_K,2400
3603,DDR_F,2400
3708,QSO3_G_W,2400
3644,SER_R,2400
3646,SER_T,2400
3994,OVP_Charged_C3,2400
3676,QSO3_SC_Q,2400
3677,QSO3_SC_E,2400
3678,QSO3_SC_G,2400
3687,QSO3_SC_T,2400
3688,QSO3_SC_W,2400
3692,QSO3_G_R,2400
3693,QSO3_G_N,2400
3694,QSO3_G_D,2400
3673,QSO3_SC_N,2400
3695,QSO3_G_C,2400
3697,QSO3_G_E,2400
3698,QSO3_G_G,2400
3699,QSO3_G_H,2400
3700,QSO3_G_I,2400
3701,QSO3_G_L,2400
3702,QSO3_G_K,2400
3703,QSO3_G_M,2400
3704,QSO3_G_F,2400
3705,QSO3_G_P,2400
3696,QSO3_G_Q,2400
3645,SER_S,2400
3669,SEP_Y,2400
3667,SEP_V,2400
3647,SER_V,2400
3648,SER_W,2400
3649,SER_Y,2400
3650,SEP_A,2400
3651,SEP_C,2400
3652,SEP_D,2400
3653,SEP_E,2400
3654,SEP_F,2400
3655,SEP_G,2400
3668,SEP_W,2400
3656,SEP_H,2400
3658,SEP_K,2400
3659,SEP_L,2400
3660,SEP_M,2400
3661,SEP_N,2400
3662,SEP_P,2400
3663,SEP_Q,2400
3664,SEP_R,2400
3665,SEP_S,2400
3666,SEP_T,2400
3657,SEP_I,2400
2962,CKSAAP_KE.gap2,2400
3368,CKSAAP_LH.gap3,2400
3366,CKSAAP_LF.gap3,2400
3093,CKSAAP_RW.gap2,2400
3094,CKSAAP_RY.gap2,2400
3095,CKSAAP_SA.gap2,2400
3096,CKSAAP_SC.gap2,2400
3097,CKSAAP_SD.gap2,2400
3098,CKSAAP_SE.gap2,2400
3099,CKSAAP_SF.gap2,2400
3100,CKSAAP_SG.gap2,2400
3102,CKSAAP_SI.gap2,2400
3103,CKSAAP_SK.gap2,2400
3104,CKSAAP_SL.gap2,2400
3105,CKSAAP_SM.gap2,2400
3106,CKSAAP_SN.gap2,2400
3107,CKSAAP_SP.gap2,2400
3109,CKSAAP_SR.gap2,2400
3111,CKSAAP_ST.gap2,2400
3112,CKSAAP_SV.gap2,2400
3113,CKSAAP_SW.gap2,2400
3114,CKSAAP_SY.gap2,2400
3092,CKSAAP_RV.gap2,2400
3091,CKSAAP_RT.gap2,2400
3090,CKSAAP_RS.gap2,2400
3088,CKSAAP_RQ.gap2,2400
3065,CKSAAP_QL.gap2,2400
3066,CKSAAP_QM.gap2,2400
3067,CKSAAP_QN.gap2,2400
3068,CKSAAP_QP.gap2,2400
3069,CKSAAP_QQ.gap2,2400
3070,CKSAAP_QR.gap2,2400
3071,CKSAAP_QS.gap2,2400
3072,CKSAAP_QT.gap2,2400
3073,CKSAAP_QV.gap2,2400
3115,CKSAAP_TA.gap2,2400
3075,CKSAAP_RA.gap2,2400
3077,CKSAAP_RD.gap2,2400
3078,CKSAAP_RE.gap2,2400
3079,CKSAAP_RF.gap2,2400
3080,CKSAAP_RG.gap2,2400
3081,CKSAAP_RH.gap2,2400
3082,CKSAAP_RI.gap2,2400
3083,CKSAAP_RK.gap2,2400
3085,CKSAAP_RM.gap2,2400
3086,CKSAAP_RN.gap2,2400
3076,CKSAAP_RC.gap2,2400
4000,OVP_Polar_C4,2400
3116,CKSAAP_TC.gap2,2400
3117,CKSAAP_TD.gap2,2400
3143,CKSAAP_VK.gap2,2400
3144,CKSAAP_VL.gap2,2400
3145,CKSAAP_VM.gap2,2400
3146,CKSAAP_VN.gap2,2400
3147,CKSAAP_VP.gap2,2400
3148,CKSAAP_VQ.gap2,2400
3149,CKSAAP_VR.gap2,2400
3150,CKSAAP_VS.gap2,2400
3151,CKSAAP_VT.gap2,2400
3142,CKSAAP_VI.gap2,2400
3152,CKSAAP_VV.gap2,2400
3154,CKSAAP_VY.gap2,2400
3155,CKSAAP_WA.gap2,2400
3156,CKSAAP_WC.gap2,2400
3157,CKSAAP_WE.gap2,2400
3158,CKSAAP_WF.gap2,2400
3159,CKSAAP_WG.gap2,2400
3160,CKSAAP_WI.gap2,2400
3161,CKSAAP_WK.gap2,2400
3162,CKSAAP_WL.gap2,2400
3153,CKSAAP_VW.gap2,2400
3064,CKSAAP_QK.gap2,2400
3141,CKSAAP_VH.gap2,2400
3139,CKSAAP_VF.gap2,2400
3118,CKSAAP_TE.gap2,2400
3119,CKSAAP_TF.gap2,2400
3120,CKSAAP_TG.gap2,2400
3121,CKSAAP_TH.gap2,2400
3122,CKSAAP_TI.gap2,2400
3123,CKSAAP_TK.gap2,2400
3124,CKSAAP_TL.gap2,2400
3125,CKSAAP_TM.gap2,2400
3126,CKSAAP_TN.gap2,2400
3140,CKSAAP_VG.gap2,2400
3127,CKSAAP_TP.gap2,2400
3130,CKSAAP_TS.gap2,2400
3131,CKSAAP_TT.gap2,2400
3132,CKSAAP_TV.gap2,2400
3133,CKSAAP_TW.gap2,2400
3134,CKSAAP_TY.gap2,2400
3135,CKSAAP_VA.gap2,2400
3136,CKSAAP_VC.gap2,2400
3137,CKSAAP_VD.gap2,2400
3138,CKSAAP_VE.gap2,2400
3129,CKSAAP_TR.gap2,2400
3063,CKSAAP_QI.gap2,2400
3062,CKSAAP_QH.gap2,2400
3061,CKSAAP_QG.gap2,2400
2991,CKSAAP_LP.gap2,2400
2992,CKSAAP_LQ.gap2,2400
2993,CKSAAP_LR.gap2,2400
2994,CKSAAP_LS.gap2,2400
2995,CKSAAP_LT.gap2,2400
2996,CKSAAP_LV.gap2,2400
2997,CKSAAP_LW.gap2,2400
2998,CKSAAP_LY.gap2,2400
2999,CKSAAP_MA.gap2,2400
2990,CKSAAP_LN.gap2,2400
3000,CKSAAP_MC.gap2,2400
3002,CKSAAP_ME.gap2,2400
3003,CKSAAP_MF.gap2,2400
3004,CKSAAP_MG.gap2,2400
3005,CKSAAP_MH.gap2,2400
3006,CKSAAP_MI.gap2,2400
3007,CKSAAP_MK.gap2,2400
3008,CKSAAP_ML.gap2,2400
3009,CKSAAP_MN.gap2,2400
3010,CKSAAP_MP.gap2,2400
3001,CKSAAP_MD.gap2,2400
3011,CKSAAP_MQ.gap2,2400
2989,CKSAAP_LM.gap2,2400
2985,CKSAAP_LH.gap2,2400
2964,CKSAAP_KG.gap2,2400
2965,CKSAAP_KH.gap2,2400
2966,CKSAAP_KI.gap2,2400
2967,CKSAAP_KK.gap2,2400
2968,CKSAAP_KL.gap2,2400
2969,CKSAAP_KM.gap2,2400
2970,CKSAAP_KN.gap2,2400
2971,CKSAAP_KP.gap2,2400
2972,CKSAAP_KQ.gap2,2400
2987,CKSAAP_LK.gap2,2400
2973,CKSAAP_KR.gap2,2400
2976,CKSAAP_KV.gap2,2400
2977,CKSAAP_KW.gap2,2400
2978,CKSAAP_KY.gap2,2400
2979,CKSAAP_LA.gap2,2400
2980,CKSAAP_LC.gap2,2400
2981,CKSAAP_LD.gap2,2400
2982,CKSAAP_LE.gap2,2400
2983,CKSAAP_LF.gap2,2400
2984,CKSAAP_LG.gap2,2400
2975,CKSAAP_KT.gap2,2400
3163,CKSAAP_WP.gap2,2400
3012,CKSAAP_MR.gap2,2400
3014,CKSAAP_MT.gap2,2400
3040,CKSAAP_PF.gap2,2400
3041,CKSAAP_PG.gap2,2400
3042,CKSAAP_PH.gap2,2400
3043,CKSAAP_PI.gap2,2400
3044,CKSAAP_PK.gap2,2400
3046,CKSAAP_PM.gap2,2400
3047,CKSAAP_PN.gap2,2400
3048,CKSAAP_PP.gap2,2400
3049,CKSAAP_PQ.gap2,2400
3039,CKSAAP_PE.gap2,2400
3050,CKSAAP_PR.gap2,2400
3052,CKSAAP_PT.gap2,2400
3053,CKSAAP_PV.gap2,2400
3054,CKSAAP_PW.gap2,2400
3055,CKSAAP_PY.gap2,2400
3056,CKSAAP_QA.gap2,2400
3057,CKSAAP_QC.gap2,2400
3058,CKSAAP_QD.gap2,2400
3059,CKSAAP_QE.gap2,2400
3060,CKSAAP_QF.gap2,2400
3051,CKSAAP_PS.gap2,2400
3013,CKSAAP_MS.gap2,2400
3038,CKSAAP_PD.gap2,2400
3036,CKSAAP_PA.gap2,2400
3015,CKSAAP_MV.gap2,2400
3016,CKSAAP_MY.gap2,2400
3017,CKSAAP_NA.gap2,2400
3018,CKSAAP_NC.gap2,2400
3019,CKSAAP_ND.gap2,2400
3020,CKSAAP_NE.gap2,2400
3021,CKSAAP_NF.gap2,2400
3022,CKSAAP_NG.gap2,2400
3023,CKSAAP_NH.gap2,2400
3037,CKSAAP_PC.gap2,2400
3024,CKSAAP_NI.gap2,2400
3026,CKSAAP_NL.gap2,2400
3027,CKSAAP_NM.gap2,2400
3028,CKSAAP_NN.gap2,2400
3030,CKSAAP_NQ.gap2,2400
3031,CKSAAP_NR.gap2,2400
3032,CKSAAP_NS.gap2,2400
3033,CKSAAP_NT.gap2,2400
3034,CKSAAP_NV.gap2,2400
3035,CKSAAP_NY.gap2,2400
3025,CKSAAP_NK.gap2,2400
3164,CKSAAP_WR.gap2,2400
3165,CKSAAP_WS.gap2,2400
3166,CKSAAP_WT.gap2,2400
3293,CKSAAP_GI.gap3,2400
3294,CKSAAP_GK.gap3,2400
3295,CKSAAP_GL.gap3,2400
3296,CKSAAP_GM.gap3,2400
3297,CKSAAP_GN.gap3,2400
3298,CKSAAP_GP.gap3,2400
3299,CKSAAP_GQ.gap3,2400
3302,CKSAAP_GT.gap3,2400
3303,CKSAAP_GV.gap3,2400
3291,CKSAAP_GG.gap3,2400
3304,CKSAAP_GW.gap3,2400
3306,CKSAAP_HA.gap3,2400
3307,CKSAAP_HD.gap3,2400
3308,CKSAAP_HE.gap3,2400
3309,CKSAAP_HF.gap3,2400
3310,CKSAAP_HG.gap3,2400
3311,CKSAAP_HH.gap3,2400
3312,CKSAAP_HI.gap3,2400
3313,CKSAAP_HK.gap3,2400
2264,CKSAAP_NM.gap0,2400
3305,CKSAAP_GY.gap3,2400
3315,CKSAAP_HN.gap3,2400
3290,CKSAAP_GF.gap3,2400
3288,CKSAAP_GD.gap3,2400
3267,CKSAAP_FC.gap3,2400
3268,CKSAAP_FD.gap3,2400
3269,CKSAAP_FE.gap3,2400
3270,CKSAAP_FF.gap3,2400
3271,CKSAAP_FG.gap3,2400
3273,CKSAAP_FI.gap3,2400
3274,CKSAAP_FK.gap3,2400
3275,CKSAAP_FL.gap3,2400
3276,CKSAAP_FM.gap3,2400
3289,CKSAAP_GE.gap3,2400
3277,CKSAAP_FN.gap3,2400
3279,CKSAAP_FQ.gap3,2400
3280,CKSAAP_FR.gap3,2400
3281,CKSAAP_FS.gap3,2400
3282,CKSAAP_FT.gap3,2400
3283,CKSAAP_FV.gap3,2400
3284,CKSAAP_FW.gap3,2400
3285,CKSAAP_FY.gap3,2400
3286,CKSAAP_GA.gap3,2400
3287,CKSAAP_GC.gap3,2400
3278,CKSAAP_FP.gap3,2400
3266,CKSAAP_FA.gap3,2400
3316,CKSAAP_HP.gap3,2400
3318,CKSAAP_HR.gap3,2400
3344,CKSAAP_KD.gap3,2400
3345,CKSAAP_KE.gap3,2400
3346,CKSAAP_KF.gap3,2400
3347,CKSAAP_KG.gap3,2400
3348,CKSAAP_KH.gap3,2400
3349,CKSAAP_KI.gap3,2400
3350,CKSAAP_KK.gap3,2400
3351,CKSAAP_KL.gap3,2400
3352,CKSAAP_KM.gap3,2400
3343,CKSAAP_KC.gap3,2400
3353,CKSAAP_KN.gap3,2400
3356,CKSAAP_KR.gap3,2400
3357,CKSAAP_KS.gap3,2400
3358,CKSAAP_KT.gap3,2400
3359,CKSAAP_KV.gap3,2400
3360,CKSAAP_KW.gap3,2400
3361,CKSAAP_KY.gap3,2400
3363,CKSAAP_LC.gap3,2400
3364,CKSAAP_LD.gap3,2400
3365,CKSAAP_LE.gap3,2400
3354,CKSAAP_KP.gap3,2400
3317,CKSAAP_HQ.gap3,2400
3341,CKSAAP_IY.gap3,2400
3339,CKSAAP_IT.gap3,2400
3319,CKSAAP_HS.gap3,2400
3320,CKSAAP_HT.gap3,2400
3321,CKSAAP_HV.gap3,2400
3322,CKSAAP_HY.gap3,2400
3323,CKSAAP_IA.gap3,2400
3324,CKSAAP_IC.gap3,2400
3325,CKSAAP_ID.gap3,2400
3326,CKSAAP_IE.gap3,2400
3327,CKSAAP_IF.gap3,2400
3340,CKSAAP_IV.gap3,2400
3328,CKSAAP_IG.gap3,2400
3330,CKSAAP_II.gap3,2400
3331,CKSAAP_IK.gap3,2400
3332,CKSAAP_IL.gap3,2400
3333,CKSAAP_IM.gap3,2400
3334,CKSAAP_IN.gap3,2400
3335,CKSAAP_IP.gap3,2400
3336,CKSAAP_IQ.gap3,2400
3337,CKSAAP_IR.gap3,2400
3338,CKSAAP_IS.gap3,2400
3329,CKSAAP_IH.gap3,2400
3367,CKSAAP_LG.gap3,2400
3265,CKSAAP_EY.gap3,2400
3263,CKSAAP_EV.gap3,2400
3192,CKSAAP_AG.gap3,2400
3194,CKSAAP_AI.gap3,2400
3195,CKSAAP_AK.gap3,2400
3196,CKSAAP_AL.gap3,2400
3197,CKSAAP_AM.gap3,2400
3198,CKSAAP_AN.gap3,2400
3199,CKSAAP_AP.gap3,2400
3200,CKSAAP_AQ.gap3,2400
3201,CKSAAP_AR.gap3,2400
3191,CKSAAP_AF.gap3,2400
3202,CKSAAP_AS.gap3,2400
3204,CKSAAP_AV.gap3,2400
3205,CKSAAP_AW.gap3,2400
3206,CKSAAP_AY.gap3,2400
3207,CKSAAP_CA.gap3,2400
3209,CKSAAP_CD.gap3,2400
